id,timestamp,symbol,direction,trade_type,confidence,gate_score,strike,expiry,option_type,premium,iv,entry_zone,stop_loss,target_1,target_2,rr_ratio,regime_type,vix_level,rsi_value,pcr_value
e5f6aedc-d6a2-417b-b4e0-41441ae7bfac,2026-05-08T12:40:53.452541,AXISBANK,PUT,INTRADAY,B,60.0,,,,,,Premium breakdown below 1270.50 zone,Spot reclaims VWAP or 1276.85,1264.15 (1:1 RR),1257.80 (1:2 RR),1:2,RANGEBOUND,15.0,31.442909791988,0.68
2fa02262-5aaa-40f2-a0b7-1fbb6ae7be41,2026-05-08T12:40:53.841523,APLAPOLLO,PUT,INTRADAY,B,55.0,,,,,,Premium breakdown below 1953.20 zone,Spot reclaims VWAP or 1962.97,1943.43 (1:1 RR),1933.67 (1:2 RR),1:2,RANGEBOUND,15.0,37.55411787162743,0.65
2fa45f3f-cc6a-4ef9-a6c1-adf4c1fff390,2026-05-08T12:45:01.403605,AXISBANK,PUT,INTRADAY,A-,65.0,,,,,,Premium breakdown below 1268.50 zone,Spot reclaims VWAP or 1274.84,1262.16 (1:1 RR),1255.82 (1:2 RR),1:2,RANGEBOUND,15.0,31.442909791988,0.68
78b55c63-b2d9-4cc8-a460-c80e2e8fba88,2026-05-08T12:45:01.617125,APLAPOLLO,PUT,INTRADAY,B,55.0,,,,,,Premium breakdown below 1952.70 zone,Spot reclaims VWAP or 1962.46,1942.94 (1:1 RR),1933.17 (1:2 RR),1:2,RANGEBOUND,15.0,37.55411787162743,0.65
a9fde95a-cc1b-4453-8fe1-2600b72c8caa,2026-05-08T14:40:25.081653,MPHASIS,PUT,INTRADAY,A-,75.0,,,,,,Premium breakdown below 2225.80 zone,Spot reclaims VWAP or 2236.93,2214.67 (1:1 RR),2203.54 (1:2 RR),1:2,RANGEBOUND,15.0,72.37581792604641,0.61
e56dc18c-66b7-4729-b693-bf838b03558a,2026-05-08T14:40:23.335381,HCLTECH,PUT,INTRADAY,A-,65.0,,,,,,Premium breakdown below 1202.00 zone,Spot reclaims VWAP or 1208.01,1195.99 (1:1 RR),1189.98 (1:2 RR),1:2,RANGEBOUND,15.0,76.31510722388893,0.49
6ffd2a1b-2780-42ba-bfa9-f30b6d5c58fa,2026-05-08T14:45:45.880577,HCLTECH,PUT,INTRADAY,A-,65.0,,,,,,Premium breakdown below 1201.10 zone,Spot reclaims VWAP or 1207.11,1195.09 (1:1 RR),1189.09 (1:2 RR),1:2,RANGEBOUND,15.0,72.93266582648579,0.49
95c8f7aa-6022-4c7a-81cb-8b2e406d89e5,2026-05-08T14:50:02.338574,HCLTECH,PUT,INTRADAY,A-,65.0,,,,,,Premium breakdown below 1201.30 zone,Spot reclaims VWAP or 1207.31,1195.29 (1:1 RR),1189.29 (1:2 RR),1:2,RANGEBOUND,15.0,72.93266582648579,0.49
1e106d48-1af5-4216-a4c2-8ef39b638e7f,2026-05-08T14:55:24.018827,MPHASIS,PUT,INTRADAY,A-,75.0,,,,,,Premium breakdown below 2225.20 zone,Spot reclaims VWAP or 2236.33,2214.07 (1:1 RR),2202.95 (1:2 RR),1:2,RANGEBOUND,15.0,60.698549992333504,0.61
5472cda4-02fd-489b-9bf0-314dd080b712,2026-05-08T14:55:22.456904,HCLTECH,PUT,INTRADAY,A-,65.0,,,,,,Premium breakdown below 1201.00 zone,Spot reclaims VWAP or 1207.01,1194.99 (1:1 RR),1188.99 (1:2 RR),1:2,RANGEBOUND,15.0,67.91518760742301,0.49
ccc348bc-817d-415a-a6ca-084e0ffb278b,2026-05-08T15:00:03.546672,MPHASIS,PUT,INTRADAY,A-,75.0,,,,,,Premium breakdown below 2220.80 zone,Spot reclaims VWAP or 2231.90,2209.70 (1:1 RR),2198.59 (1:2 RR),1:2,RANGEBOUND,15.0,60.698549992333504,0.61
698f90be-568e-4b70-b4ae-3acfb18d8f9e,2026-05-08T15:00:03.094739,HCLTECH,PUT,INTRADAY,A-,70.0,,,,,,Premium breakdown below 1199.60 zone,Spot reclaims VWAP or 1205.60,1193.60 (1:1 RR),1187.60 (1:2 RR),1:2,RANGEBOUND,15.0,67.91518760742301,0.49
9a242ff5-6bcb-4469-aa25-4e798c2ecb3c,2026-05-08T15:05:28.773674,MPHASIS,PUT,INTRADAY,A-,75.0,,,,,,Premium breakdown below 2212.10 zone,Spot reclaims VWAP or 2223.16,2201.04 (1:1 RR),2189.98 (1:2 RR),1:2,RANGEBOUND,15.0,39.52260097023715,0.61
5b4e7de4-0b6b-4b6e-bf34-3df2926c4f66,2026-05-08T15:05:26.276450,HCLTECH,PUT,INTRADAY,A-,70.0,,,,,,Premium breakdown below 1198.50 zone,Spot reclaims VWAP or 1204.49,1192.51 (1:1 RR),1186.52 (1:2 RR),1:2,RANGEBOUND,15.0,46.30916016199429,0.49
c7f4f14e-fc07-40a5-bdb7-7f0b7fef7f2c,2026-05-08T15:05:29.067058,BANKINDIA,PUT,INTRADAY,A-,65.0,,,,,,Premium breakdown below 139.71 zone,Spot reclaims VWAP or 140.41,139.01 (1:1 RR),138.31 (1:2 RR),1:2,RANGEBOUND,15.0,46.770912328879824,0.72
2918cf04-da30-4b97-a44b-14a3be5fa219,2026-05-08T15:05:22.611926,COCHINSHIP,CALL,INTRADAY,B,60.0,,,,,,Premium breakout above 1776.00 zone,Spot closes below VWAP or 1767.12,1784.88 (1:1 RR),1793.76 (1:2 RR),1:2,RANGEBOUND,15.0,25.613180596271675,0.71
f0fdf62e-d031-4d86-bca5-c6810785ff31,2026-05-08T15:10:01.963295,MPHASIS,PUT,INTRADAY,A-,75.0,,,,,,Premium breakdown below 2215.90 zone,Spot reclaims VWAP or 2226.98,2204.82 (1:1 RR),2193.74 (1:2 RR),1:2,RANGEBOUND,15.0,39.52260097023715,0.61
89e017f8-0ffd-4e84-a92c-b4eeb0d25a03,2026-05-08T15:10:01.603826,HCLTECH,PUT,INTRADAY,A-,70.0,,,,,,Premium breakdown below 1198.70 zone,Spot reclaims VWAP or 1204.69,1192.71 (1:1 RR),1186.71 (1:2 RR),1:2,RANGEBOUND,15.0,46.30916016199429,0.49
164d0a17-3e6c-4f82-a55d-90505437eaaf,2026-05-08T15:10:02.160998,BANKINDIA,PUT,INTRADAY,A-,65.0,,,,,,Premium breakdown below 139.72 zone,Spot reclaims VWAP or 140.42,139.02 (1:1 RR),138.32 (1:2 RR),1:2,RANGEBOUND,15.0,46.770912328879824,0.72
98655d2b-ab3e-4511-86c9-cab1f06222ca,2026-05-08T15:10:01.118459,COCHINSHIP,CALL,INTRADAY,B,60.0,,,,,,Premium breakout above 1775.00 zone,Spot closes below VWAP or 1766.12,1783.88 (1:1 RR),1792.75 (1:2 RR),1:2,RANGEBOUND,15.0,25.613180596271675,0.71
c958e245-bac5-4f6e-bcf3-a9f72bba7e99,2026-05-08T15:15:24.815193,MPHASIS,PUT,INTRADAY,A-,75.0,,,,,,Premium breakdown below 2215.70 zone,Spot reclaims VWAP or 2226.78,2204.62 (1:1 RR),2193.54 (1:2 RR),1:2,RANGEBOUND,15.0,51.62495033516974,0.61
2c5b40dd-3cc2-4fd5-9f28-ee72177cb959,2026-05-08T15:15:23.485601,HCLTECH,PUT,INTRADAY,A-,70.0,,,,,,Premium breakdown below 1199.00 zone,Spot reclaims VWAP or 1204.99,1193.01 (1:1 RR),1187.01 (1:2 RR),1:2,RANGEBOUND,15.0,50.74788952021993,0.49
444d0d2a-c89c-4f27-af2a-94893e5afddb,2026-05-08T15:15:20.757487,COCHINSHIP,CALL,INTRADAY,B,60.0,,,,,,Premium breakout above 1773.20 zone,Spot closes below VWAP or 1764.33,1782.07 (1:1 RR),1790.93 (1:2 RR),1:2,RANGEBOUND,15.0,37.97274030221502,0.7
922028eb-dd57-4493-a952-8caab8d845a1,2026-05-08T15:15:26.772858,PNB,PUT,INTRADAY,B,60.0,,,,,,Premium breakdown below 107.32 zone,Spot reclaims VWAP or 107.86,106.78 (1:1 RR),106.25 (1:2 RR),1:2,RANGEBOUND,15.0,44.12908787708802,0.64
2b3100c6-99e4-4cf5-8463-28288a21b7a4,2026-05-08T15:20:30.033433,MPHASIS,PUT,INTRADAY,A-,75.0,,,,,,Premium breakdown below 2213.10 zone,Spot reclaims VWAP or 2224.17,2202.03 (1:1 RR),2190.97 (1:2 RR),1:2,RANGEBOUND,15.0,38.611128485685285,0.61
eaa3f5d4-19d3-4828-9dbc-feb99905de2e,2026-05-08T15:20:28.062714,HCLTECH,PUT,INTRADAY,A-,70.0,,,,,,Premium breakdown below 1198.30 zone,Spot reclaims VWAP or 1204.29,1192.31 (1:1 RR),1186.32 (1:2 RR),1:2,RANGEBOUND,15.0,38.567405785430076,0.49
90b899b8-ae66-4c5e-8273-4131f83373dd,2026-05-08T15:20:26.389655,ADANIENT,CALL,INTRADAY,A-,65.0,,,,,,Premium breakout above 2503.90 zone,Spot closes below VWAP or 2491.38,2516.42 (1:1 RR),2528.94 (1:2 RR),1:2,RANGEBOUND,15.0,29.73401406153178,0.77
0761d3e0-4055-4fac-9fa6-4413abd03b6f,2026-05-08T15:20:23.981754,COCHINSHIP,CALL,INTRADAY,B,60.0,,,,,,Premium breakout above 1783.00 zone,Spot closes below VWAP or 1774.09,1791.91 (1:1 RR),1800.83 (1:2 RR),1:2,RANGEBOUND,15.0,53.59996184695383,0.7
10e6ec25-d74c-4f15-8399-983d497633c8,2026-05-08T15:20:28.673075,UNIONBANK,PUT,INTRADAY,B,60.0,,,,,,Premium breakdown below 165.70 zone,Spot reclaims VWAP or 166.53,164.87 (1:1 RR),164.04 (1:2 RR),1:2,RANGEBOUND,15.0,46.574397540916124,0.45
0fbcf945-5029-4975-b4a5-c7b39a333114,2026-05-08T15:25:16.191791,MPHASIS,PUT,INTRADAY,A-,75.0,,,,,,Premium breakdown below 2214.80 zone,Spot reclaims VWAP or 2225.87,2203.73 (1:1 RR),2192.65 (1:2 RR),1:2,RANGEBOUND,15.0,38.611128485685285,0.61
54b05510-fa52-4c73-9eba-8c348959e0ba,2026-05-08T15:25:15.689405,HCLTECH,PUT,INTRADAY,A-,70.0,,,,,,Premium breakdown below 1197.80 zone,Spot reclaims VWAP or 1203.79,1191.81 (1:1 RR),1185.82 (1:2 RR),1:2,RANGEBOUND,15.0,38.567405785430076,0.49
081309a7-6230-4ebb-bdbc-03fb8ba74ca4,2026-05-08T15:25:15.341843,ADANIENT,CALL,INTRADAY,A-,65.0,,,,,,Premium breakout above 2501.50 zone,Spot closes below VWAP or 2488.99,2514.01 (1:1 RR),2526.51 (1:2 RR),1:2,RANGEBOUND,15.0,29.73401406153178,0.76
c626d159-4b56-48e9-97d1-83fd8b9608b3,2026-05-08T15:25:14.985116,COCHINSHIP,CALL,INTRADAY,B,60.0,,,,,,Premium breakout above 1774.40 zone,Spot closes below VWAP or 1765.53,1783.27 (1:1 RR),1792.14 (1:2 RR),1:2,RANGEBOUND,15.0,53.59996184695383,0.71
10fe600a-d981-442e-9880-aa5a2e794ca0,2026-05-08T15:25:15.926826,UNIONBANK,PUT,INTRADAY,B,60.0,,,,,,Premium breakdown below 166.59 zone,Spot reclaims VWAP or 167.42,165.76 (1:1 RR),164.92 (1:2 RR),1:2,RANGEBOUND,15.0,46.574397540916124,0.45
