id,timestamp,symbol,direction,trade_type,confidence,gate_score,strike,expiry,option_type,premium,iv,entry_zone,stop_loss,target_1,target_2,rr_ratio,regime_type,vix_level,rsi_value,pcr_value
11ef728f-eee3-439f-a5f6-647815d5f046,2026-05-07T13:20:02.451382,IDEA,CALL,INTRADAY,B,60.0,,,,,,Premium breakout above 11.22 zone,Spot closes below VWAP or 11.16,11.28 (1:1 RR),11.33 (1:2 RR),1:2,MEAN_REVERTING,15.0,59.16860793535319,0.55
d53cc945-05e1-40ac-a43b-26616ff34d26,2026-05-07T13:25:23.454782,INFY,PUT,INTRADAY,A-,65.0,,,,,,Premium breakdown below 1169.80 zone,Spot reclaims VWAP or 1175.65,1163.95 (1:1 RR),1158.10 (1:2 RR),1:2,MEAN_REVERTING,15.0,41.99076580760455,0.56
edc12f0f-fb5d-4a47-96fd-1bea571f7869,2026-05-07T13:25:26.476523,UNIONBANK,PUT,INTRADAY,B,55.0,,,,,,Premium breakdown below 167.01 zone,Spot reclaims VWAP or 167.85,166.17 (1:1 RR),165.34 (1:2 RR),1:2,MEAN_REVERTING,15.0,38.508763817510676,0.46
693113f6-f924-40b0-952a-1fa1a2c12e43,2026-05-07T13:30:23.741785,UNIONBANK,PUT,INTRADAY,B,55.0,,,,,,Premium breakdown below 167.21 zone,Spot reclaims VWAP or 168.05,166.37 (1:1 RR),165.54 (1:2 RR),1:2,MEAN_REVERTING,15.0,38.508763817510676,0.46
6f2d7f9a-13f9-4756-a1c2-05558f65df1a,2026-05-07T13:35:03.044558,WIPRO,PUT,INTRADAY,A-,65.0,,,,,,Premium breakdown below 197.82 zone,Spot reclaims VWAP or 198.81,196.83 (1:1 RR),195.84 (1:2 RR),1:2,MEAN_REVERTING,15.0,47.277528380027896,0.51
6be17d05-df02-4ccd-8c7c-1b695613d6bb,2026-05-07T14:05:20.836298,PNBHOUSING,CALL,INTRADAY,B,55.0,,,,,,Premium breakout above 1059.00 zone,Spot closes below VWAP or 1053.70,1064.30 (1:1 RR),1069.59 (1:2 RR),1:2,RANGEBOUND,15.0,57.25179313252018,0.6
52f05e7d-30fe-4e76-b74b-3d7ff42bf4bf,2026-05-07T14:10:01.042005,PNBHOUSING,CALL,INTRADAY,B,55.0,,,,,,Premium breakout above 1058.00 zone,Spot closes below VWAP or 1052.71,1063.29 (1:1 RR),1068.58 (1:2 RR),1:2,RANGEBOUND,15.0,57.25179313252018,0.6
9f524761-654f-4d76-825f-93fd0002bf2d,2026-05-07T14:15:23.825727,LTM,PUT,INTRADAY,B,55.0,,,,,,Premium breakdown below 4240.00 zone,Spot reclaims VWAP or 4261.20,4218.80 (1:1 RR),4197.60 (1:2 RR),1:2,RANGEBOUND,15.0,37.10020537931931,0.54
e9e0d092-9186-4d40-8217-0edb1af2a89d,2026-05-07T14:20:44.250970,ADANIENT,CALL,INTRADAY,A-,75.0,,,,,,Premium breakout above 2517.00 zone,Spot closes below VWAP or 2504.41,2529.59 (1:1 RR),2542.17 (1:2 RR),1:2,RANGEBOUND,15.0,39.03810569953262,0.77
7f0544cd-a39a-4671-9375-7fa80669caa1,2026-05-07T14:25:01.491255,ADANIENT,CALL,INTRADAY,A-,75.0,,,,,,Premium breakout above 2520.10 zone,Spot closes below VWAP or 2507.50,2532.70 (1:1 RR),2545.30 (1:2 RR),1:2,TRENDING_BULLISH,15.0,39.03810569953262,0.77
742e9d3a-940e-4586-893a-77f4ba618d1b,2026-05-07T14:30:21.136086,LODHA,CALL,INTRADAY,B,55.0,,,,,,Premium breakout above 958.60 zone,Spot closes below VWAP or 953.81,963.39 (1:1 RR),968.19 (1:2 RR),1:2,TRENDING_BULLISH,15.0,70.91425036492706,0.75
f0bc403b-d045-4bd7-92ec-e488b7939829,2026-05-07T14:35:06.112262,LODHA,CALL,INTRADAY,B,55.0,,,,,,Premium breakout above 966.10 zone,Spot closes below VWAP or 961.27,970.93 (1:1 RR),975.76 (1:2 RR),1:2,TRENDING_BULLISH,15.0,70.91425036492706,0.77
dd5b859e-bb72-45c0-8847-e9e37c65a93e,2026-05-07T14:40:18.850852,ADANIENT,CALL,INTRADAY,A-,75.0,,,,,,Premium breakout above 2520.00 zone,Spot closes below VWAP or 2507.40,2532.60 (1:1 RR),2545.20 (1:2 RR),1:2,TRENDING_BULLISH,15.0,42.873046992056665,0.76
5ecaa958-add5-4b19-8deb-8fe2e3a217dd,2026-05-07T14:40:16.157034,BHEL,CALL,INTRADAY,B,60.0,,,,,,Premium breakout above 406.75 zone,Spot closes below VWAP or 404.72,408.78 (1:1 RR),410.82 (1:2 RR),1:2,TRENDING_BULLISH,15.0,73.6138295822696,1.1
519ac49f-354a-406d-93f2-3a6074ce4f55,2026-05-07T14:40:22.744982,OIL,PUT,INTRADAY,B,55.0,,,,,,Premium breakdown below 452.95 zone,Spot reclaims VWAP or 455.21,450.69 (1:1 RR),448.42 (1:2 RR),1:2,TRENDING_BULLISH,15.0,35.50267604820799,0.48
25e4063a-d01d-4367-86a2-f55042220aef,2026-05-07T14:55:48.728229,COCHINSHIP,CALL,INTRADAY,A-,65.0,,,,,,Premium breakout above 1801.00 zone,Spot closes below VWAP or 1791.99,1810.01 (1:1 RR),1819.01 (1:2 RR),1:2,RANGEBOUND,15.0,71.55970701289405,0.75
2652bc81-cd81-4712-b604-19caae0f4631,2026-05-07T14:55:47.489706,ADANIGREEN,CALL,INTRADAY,B,55.0,,,,,,Premium breakout above 1364.00 zone,Spot closes below VWAP or 1357.18,1370.82 (1:1 RR),1377.64 (1:2 RR),1:2,RANGEBOUND,15.0,53.68372158413577,0.7
3e1f57c1-3c93-414e-96ef-da57f1576424,2026-05-07T15:00:02.693203,COCHINSHIP,CALL,INTRADAY,B,60.0,,,,,,Premium breakout above 1805.80 zone,Spot closes below VWAP or 1796.77,1814.83 (1:1 RR),1823.86 (1:2 RR),1:2,RANGEBOUND,15.0,71.55970701289405,0.75
1c369b8b-8311-477f-b50c-008ffa42bf4a,2026-05-07T15:00:02.365081,ADANIGREEN,CALL,INTRADAY,B,55.0,,,,,,Premium breakout above 1363.00 zone,Spot closes below VWAP or 1356.18,1369.82 (1:1 RR),1376.63 (1:2 RR),1:2,RANGEBOUND,15.0,53.68372158413577,0.7
2e04bb9f-8bc9-46da-a746-20cef3c960ac,2026-05-07T15:05:19.577270,ADANIENSOL,CALL,INTRADAY,B,60.0,,,,,,Premium breakout above 1380.80 zone,Spot closes below VWAP or 1373.90,1387.70 (1:1 RR),1394.61 (1:2 RR),1:2,RANGEBOUND,15.0,36.615906649579124,0.69
db9cf030-4a28-429d-b14d-f561526d369d,2026-05-07T15:05:20.474326,OFSS,CALL,INTRADAY,B,60.0,,,,,,Premium breakout above 9495.50 zone,Spot closes below VWAP or 9448.02,9542.98 (1:1 RR),9590.45 (1:2 RR),1:2,RANGEBOUND,15.0,63.087002915895695,1.17
