id,timestamp,symbol,direction,trade_type,confidence,gate_score,strike,expiry,option_type,premium,iv,entry_zone,stop_loss,target_1,target_2,rr_ratio,regime_type,vix_level,rsi_value,pcr_value
a12667fb-949b-43e2-bace-7d941fc8a67c,2026-05-06T12:41:09.245616,NAUKRI,PUT,INTRADAY,B,45.0,,,,,,Premium breakdown below 966.95 zone,Spot reclaims VWAP or 971.78,962.12 (1:1 RR),957.28 (1:2 RR),1:2,MEAN_REVERTING,15.0,34.081233411989686,0.38
025a4945-2ee9-4fd3-ae29-0128f34890aa,2026-05-06T12:41:11.882495,MPHASIS,PUT,INTRADAY,B,45.0,,,,,,Premium breakdown below 2205.00 zone,Spot reclaims VWAP or 2216.03,2193.97 (1:1 RR),2182.95 (1:2 RR),1:2,MEAN_REVERTING,15.0,36.20066826466825,0.58
b52bbff9-353a-4492-b262-374440495621,2026-05-06T12:41:12.556630,HEROMOTOCO,PUT,INTRADAY,B,45.0,,,,,,Premium breakdown below 5081.00 zone,Spot reclaims VWAP or 5106.40,5055.60 (1:1 RR),5030.19 (1:2 RR),1:2,MEAN_REVERTING,15.0,55.016490542194816,0.46
07b7a459-195c-4a88-873b-7b287c42d5ed,2026-05-06T12:46:05.952884,BSE,CALL,INTRADAY,B,50.0,,,,,,Premium breakout above 3805.50 zone,Spot closes below VWAP or 3786.47,3824.53 (1:1 RR),3843.55 (1:2 RR),1:2,MEAN_REVERTING,15.0,51.439489692198286,0.87
d5bcecd0-0734-4b1e-8c1b-92d8519d1bcf,2026-05-06T12:46:07.784285,HCLTECH,PUT,INTRADAY,B,50.0,,,,,,Premium breakdown below 1192.20 zone,Spot reclaims VWAP or 1198.16,1186.24 (1:1 RR),1180.28 (1:2 RR),1:2,MEAN_REVERTING,15.0,25.333660047449015,0.52
67cb6d00-49ed-4d42-a6b2-556e3e739de4,2026-05-06T12:46:10.171588,PATANJALI,PUT,INTRADAY,B,50.0,,,,,,Premium breakdown below 456.10 zone,Spot reclaims VWAP or 458.38,453.82 (1:1 RR),451.54 (1:2 RR),1:2,MEAN_REVERTING,15.0,43.553726785307795,0.59
e4f29f31-004f-44cb-a314-674d602b07cd,2026-05-06T12:46:10.894853,TCS,PUT,INTRADAY,B,50.0,,,,,,Premium breakdown below 2418.80 zone,Spot reclaims VWAP or 2430.89,2406.71 (1:1 RR),2394.61 (1:2 RR),1:2,MEAN_REVERTING,15.0,32.94865017201599,0.68
b1e770cd-7fb6-4cd7-8dc5-88c140851c85,2026-05-06T12:46:15.977487,WIPRO,PUT,INTRADAY,B,50.0,,,,,,Premium breakdown below 198.69 zone,Spot reclaims VWAP or 199.68,197.70 (1:1 RR),196.70 (1:2 RR),1:2,MEAN_REVERTING,15.0,22.283177916649535,0.53
b9c39204-13f8-455f-8668-4c9ab40088dc,2026-05-06T12:45:57.397187,BHEL,CALL,INTRADAY,B,45.0,,,,,,Premium breakout above 382.65 zone,Spot closes below VWAP or 380.74,384.56 (1:1 RR),386.48 (1:2 RR),1:2,MEAN_REVERTING,15.0,54.68040000916281,0.85
4bb98aed-ac45-4ca4-abce-1b9c41390aea,2026-05-06T12:45:58.635925,ADANIENSOL,CALL,INTRADAY,B,45.0,,,,,,Premium breakout above 1404.80 zone,Spot closes below VWAP or 1397.78,1411.82 (1:1 RR),1418.85 (1:2 RR),1:2,MEAN_REVERTING,15.0,46.65498675317236,0.79
10a4ca87-c389-4bb2-8718-496671aa9c14,2026-05-06T12:46:02.157210,INOXWIND,CALL,INTRADAY,B,45.0,,,,,,Premium breakout above 106.65 zone,Spot closes below VWAP or 106.12,107.18 (1:1 RR),107.72 (1:2 RR),1:2,MEAN_REVERTING,15.0,53.705141707537486,0.48
44f8fa90-b2eb-4235-9527-ed0176573607,2026-05-06T12:46:05.189687,KEI,CALL,INTRADAY,B,45.0,,,,,,Premium breakout above 5168.00 zone,Spot closes below VWAP or 5142.16,5193.84 (1:1 RR),5219.68 (1:2 RR),1:2,MEAN_REVERTING,15.0,26.423323594416814,0.83
b811a021-4936-471d-884c-7634b3c8d0c6,2026-05-06T12:46:06.404316,IDEA,CALL,INTRADAY,B,45.0,,,,,,Premium breakout above 11.20 zone,Spot closes below VWAP or 11.14,11.26 (1:1 RR),11.31 (1:2 RR),1:2,MEAN_REVERTING,15.0,43.40604265663998,0.55
90d32580-f819-4123-9666-814f4353c92f,2026-05-06T12:46:08.508571,INFY,PUT,INTRADAY,B,45.0,,,,,,Premium breakdown below 1169.90 zone,Spot reclaims VWAP or 1175.75,1164.05 (1:1 RR),1158.20 (1:2 RR),1:2,MEAN_REVERTING,15.0,31.287556771375833,0.58
16323bcd-528d-4a3d-bc9e-ec6184b15e26,2026-05-06T12:46:09.620108,NAUKRI,PUT,INTRADAY,B,45.0,,,,,,Premium breakdown below 963.75 zone,Spot reclaims VWAP or 968.57,958.93 (1:1 RR),954.11 (1:2 RR),1:2,MEAN_REVERTING,15.0,25.307134508391314,0.37
0df1675b-2b5c-4e63-9581-43b61cbbb45b,2026-05-06T12:46:13.746721,MPHASIS,PUT,INTRADAY,B,45.0,,,,,,Premium breakdown below 2200.20 zone,Spot reclaims VWAP or 2211.20,2189.20 (1:1 RR),2178.20 (1:2 RR),1:2,MEAN_REVERTING,15.0,29.126807655049333,0.58
d9236d7b-f09e-4da7-a9b4-6b561428d054,2026-05-06T12:46:14.766711,HEROMOTOCO,PUT,INTRADAY,B,45.0,,,,,,Premium breakdown below 5080.00 zone,Spot reclaims VWAP or 5105.40,5054.60 (1:1 RR),5029.20 (1:2 RR),1:2,MEAN_REVERTING,15.0,51.29148199644109,0.47
63406461-4159-48d3-a271-0ea616633442,2026-05-06T12:55:59.646931,BHEL,CALL,INTRADAY,B,50.0,,,,,,Premium breakout above 381.70 zone,Spot closes below VWAP or 379.79,383.61 (1:1 RR),385.52 (1:2 RR),1:2,MEAN_REVERTING,15.0,52.85357272231377,0.85
bf531237-0d28-48f4-9cc1-e2e3bd47f98c,2026-05-06T12:56:08.619541,BSE,CALL,INTRADAY,B,50.0,,,,,,Premium breakout above 3820.00 zone,Spot closes below VWAP or 3800.90,3839.10 (1:1 RR),3858.20 (1:2 RR),1:2,MEAN_REVERTING,15.0,66.13581917621991,0.88
a135452e-c09b-48b3-8486-d446ac3cb583,2026-05-06T12:56:11.007474,HCLTECH,PUT,INTRADAY,B,50.0,,,,,,Premium breakdown below 1190.50 zone,Spot reclaims VWAP or 1196.45,1184.55 (1:1 RR),1178.60 (1:2 RR),1:2,MEAN_REVERTING,15.0,21.554714541317765,0.51
c601ae7a-e8a7-4983-a803-abc6ce1a66c8,2026-05-06T12:56:13.321146,PATANJALI,PUT,INTRADAY,B,50.0,,,,,,Premium breakdown below 455.20 zone,Spot reclaims VWAP or 457.48,452.92 (1:1 RR),450.65 (1:2 RR),1:2,MEAN_REVERTING,15.0,28.801942555499835,0.6
8b28b34a-db3f-4b58-95e4-b858fec918e4,2026-05-06T12:56:14.351688,TCS,PUT,INTRADAY,B,50.0,,,,,,Premium breakdown below 2415.00 zone,Spot reclaims VWAP or 2427.07,2402.93 (1:1 RR),2390.85 (1:2 RR),1:2,MEAN_REVERTING,15.0,21.465780055266833,0.68
9001b843-6340-448f-ad80-6605fe775a98,2026-05-06T12:56:18.030153,MPHASIS,PUT,INTRADAY,B,50.0,,,,,,Premium breakdown below 2193.60 zone,Spot reclaims VWAP or 2204.57,2182.63 (1:1 RR),2171.66 (1:2 RR),1:2,MEAN_REVERTING,15.0,20.36155003745465,0.58
23c666e1-f2cb-4c09-8f1e-a258b112030b,2026-05-06T12:56:20.004726,WIPRO,PUT,INTRADAY,B,50.0,,,,,,Premium breakdown below 198.48 zone,Spot reclaims VWAP or 199.47,197.49 (1:1 RR),196.50 (1:2 RR),1:2,MEAN_REVERTING,15.0,26.54004844104935,0.53
c5817fcc-8c8d-4cf7-967a-8454e6d382fb,2026-05-06T12:56:05.079226,INOXWIND,CALL,INTRADAY,B,45.0,,,,,,Premium breakout above 106.34 zone,Spot closes below VWAP or 105.81,106.87 (1:1 RR),107.40 (1:2 RR),1:2,MEAN_REVERTING,15.0,41.30817103022989,0.48
81714029-0c1c-42d5-9d16-c083194e2f3c,2026-05-06T12:56:07.743722,KEI,CALL,INTRADAY,B,45.0,,,,,,Premium breakout above 5173.20 zone,Spot closes below VWAP or 5147.33,5199.07 (1:1 RR),5224.93 (1:2 RR),1:2,MEAN_REVERTING,15.0,32.89516137225229,0.83
877c4f2f-63d6-48b2-9214-c93b1486915d,2026-05-06T12:56:09.530928,IDEA,CALL,INTRADAY,B,45.0,,,,,,Premium breakout above 11.22 zone,Spot closes below VWAP or 11.16,11.28 (1:1 RR),11.33 (1:2 RR),1:2,MEAN_REVERTING,15.0,46.0380082700209,0.55
1a9d84c5-b882-4166-9cca-be15f7018136,2026-05-06T12:56:11.814038,INFY,PUT,INTRADAY,B,45.0,,,,,,Premium breakdown below 1168.70 zone,Spot reclaims VWAP or 1174.54,1162.86 (1:1 RR),1157.01 (1:2 RR),1:2,MEAN_REVERTING,15.0,29.827955426948492,0.57
4fb88941-5814-4497-8e2d-2a15046ee235,2026-05-06T12:56:15.542723,NAUKRI,PUT,INTRADAY,B,45.0,,,,,,Premium breakdown below 966.60 zone,Spot reclaims VWAP or 971.43,961.77 (1:1 RR),956.93 (1:2 RR),1:2,MEAN_REVERTING,15.0,46.37362593716262,0.37
c05e29b7-b539-42f7-9379-fb50bfbbaaf0,2026-05-06T12:56:17.079280,LTM,PUT,INTRADAY,B,45.0,,,,,,Premium breakdown below 4270.40 zone,Spot reclaims VWAP or 4291.75,4249.05 (1:1 RR),4227.70 (1:2 RR),1:2,MEAN_REVERTING,15.0,28.125957784450463,0.61
66239a07-e0cc-4467-8793-fc4d52308806,2026-05-06T12:56:18.969550,HEROMOTOCO,PUT,INTRADAY,B,45.0,,,,,,Premium breakdown below 5072.00 zone,Spot reclaims VWAP or 5097.36,5046.64 (1:1 RR),5021.28 (1:2 RR),1:2,MEAN_REVERTING,15.0,47.42355554087648,0.47
252a1946-9622-403b-9e09-d625bfa0d49f,2026-05-06T13:00:58.415126,BHEL,CALL,INTRADAY,B,50.0,,,,,,Premium breakout above 381.90 zone,Spot closes below VWAP or 379.99,383.81 (1:1 RR),385.72 (1:2 RR),1:2,RANGEBOUND,15.0,50.118005340852385,0.85
39665731-aba9-423e-a61f-a56f70cc3d7c,2026-05-06T13:01:08.124282,BSE,CALL,INTRADAY,B,50.0,,,,,,Premium breakout above 3813.00 zone,Spot closes below VWAP or 3793.93,3832.07 (1:1 RR),3851.13 (1:2 RR),1:2,RANGEBOUND,15.0,52.9291309222147,0.88
ebcf54f6-c8a0-4fef-97a9-cd2c52272700,2026-05-06T13:01:09.613115,HCLTECH,PUT,INTRADAY,B,50.0,,,,,,Premium breakdown below 1189.80 zone,Spot reclaims VWAP or 1195.75,1183.85 (1:1 RR),1177.90 (1:2 RR),1:2,RANGEBOUND,15.0,18.99732926881586,0.51
12d0ba5c-787b-4dd5-9c25-17f1a3da0409,2026-05-06T13:01:12.343388,PATANJALI,PUT,INTRADAY,B,50.0,,,,,,Premium breakdown below 455.25 zone,Spot reclaims VWAP or 457.53,452.97 (1:1 RR),450.70 (1:2 RR),1:2,RANGEBOUND,15.0,42.95209564861206,0.6
de18a915-c831-4162-8f1e-84b484946b42,2026-05-06T13:01:12.962740,TCS,PUT,INTRADAY,B,50.0,,,,,,Premium breakdown below 2414.70 zone,Spot reclaims VWAP or 2426.77,2402.63 (1:1 RR),2390.55 (1:2 RR),1:2,RANGEBOUND,15.0,21.054539051144857,0.68
8c5cf8d8-6d55-4c03-81c1-29dce3bb8745,2026-05-06T13:01:16.485664,MPHASIS,PUT,INTRADAY,B,50.0,,,,,,Premium breakdown below 2192.80 zone,Spot reclaims VWAP or 2203.76,2181.84 (1:1 RR),2170.87 (1:2 RR),1:2,RANGEBOUND,15.0,22.47611473563397,0.58
1f0185b7-6d04-4cd5-a550-0497fa041877,2026-05-06T13:01:19.462230,WIPRO,PUT,INTRADAY,B,50.0,,,,,,Premium breakdown below 198.38 zone,Spot reclaims VWAP or 199.37,197.39 (1:1 RR),196.40 (1:2 RR),1:2,RANGEBOUND,15.0,19.46121170697593,0.53
05bdca06-9cd7-41d7-8a99-75d203cbbe7b,2026-05-06T13:01:03.780089,INOXWIND,CALL,INTRADAY,B,45.0,,,,,,Premium breakout above 106.20 zone,Spot closes below VWAP or 105.67,106.73 (1:1 RR),107.26 (1:2 RR),1:2,RANGEBOUND,15.0,37.82928595589622,0.48
a53cad84-0b2b-4a70-9452-35abd4b049fe,2026-05-06T13:01:05.941052,KEI,CALL,INTRADAY,B,45.0,,,,,,Premium breakout above 5175.00 zone,Spot closes below VWAP or 5149.12,5200.88 (1:1 RR),5226.75 (1:2 RR),1:2,RANGEBOUND,15.0,41.76939672350134,0.82
6ef7fdea-b4e5-4e09-b9c1-08b7a3606e6a,2026-05-06T13:01:10.373542,INFY,PUT,INTRADAY,B,45.0,,,,,,Premium breakdown below 1168.00 zone,Spot reclaims VWAP or 1173.84,1162.16 (1:1 RR),1156.32 (1:2 RR),1:2,RANGEBOUND,15.0,25.02999287448192,0.57
a8caf30c-c500-4b98-b67b-974584cbe53f,2026-05-06T13:01:13.910994,NAUKRI,PUT,INTRADAY,B,45.0,,,,,,Premium breakdown below 966.20 zone,Spot reclaims VWAP or 971.03,961.37 (1:1 RR),956.54 (1:2 RR),1:2,RANGEBOUND,15.0,43.14348968964566,0.37
c0e4cec7-1626-4481-85f9-932dbce9517b,2026-05-06T13:01:15.113947,LTM,PUT,INTRADAY,B,45.0,,,,,,Premium breakdown below 4266.10 zone,Spot reclaims VWAP or 4287.43,4244.77 (1:1 RR),4223.44 (1:2 RR),1:2,RANGEBOUND,15.0,20.951938873832844,0.61
b058d501-25b2-4f54-a658-c09e4db6ddb6,2026-05-06T13:01:18.451804,HEROMOTOCO,PUT,INTRADAY,B,45.0,,,,,,Premium breakdown below 5075.00 zone,Spot reclaims VWAP or 5100.38,5049.62 (1:1 RR),5024.25 (1:2 RR),1:2,RANGEBOUND,15.0,50.108351620563816,0.47
2c029e03-3bdb-4286-a1f9-bf2b23f87ab6,2026-05-06T13:05:59.192099,BHEL,CALL,INTRADAY,B,50.0,,,,,,Premium breakout above 381.60 zone,Spot closes below VWAP or 379.69,383.51 (1:1 RR),385.42 (1:2 RR),1:2,RANGEBOUND,15.0,47.54747194386496,0.85
472cb514-5036-4be2-8ff0-ce963aaa96a7,2026-05-06T13:06:09.787123,BSE,CALL,INTRADAY,B,50.0,,,,,,Premium breakout above 3816.80 zone,Spot closes below VWAP or 3797.72,3835.88 (1:1 RR),3854.97 (1:2 RR),1:2,RANGEBOUND,15.0,54.1792707911964,0.88
9aacad0c-fb17-4d97-91fc-45908388a6a6,2026-05-06T13:06:11.385375,HCLTECH,PUT,INTRADAY,B,50.0,,,,,,Premium breakdown below 1189.40 zone,Spot reclaims VWAP or 1195.35,1183.45 (1:1 RR),1177.51 (1:2 RR),1:2,RANGEBOUND,15.0,17.32959385719107,0.51
64236867-df6a-4da1-a95b-65f15fdf318f,2026-05-06T13:06:13.902941,TCS,PUT,INTRADAY,B,50.0,,,,,,Premium breakdown below 2415.00 zone,Spot reclaims VWAP or 2427.07,2402.93 (1:1 RR),2390.85 (1:2 RR),1:2,RANGEBOUND,15.0,36.75461585648875,0.68
9812960d-e4af-474e-b76d-f7706efd9105,2026-05-06T13:06:14.568624,PATANJALI,PUT,INTRADAY,B,50.0,,,,,,Premium breakdown below 455.90 zone,Spot reclaims VWAP or 458.18,453.62 (1:1 RR),451.34 (1:2 RR),1:2,RANGEBOUND,15.0,46.81894576526314,0.6
3db7e298-2ea5-4311-9574-0e57e7c14ae8,2026-05-06T13:06:17.919383,MPHASIS,PUT,INTRADAY,B,50.0,,,,,,Premium breakdown below 2197.60 zone,Spot reclaims VWAP or 2208.59,2186.61 (1:1 RR),2175.62 (1:2 RR),1:2,RANGEBOUND,15.0,41.71410340446249,0.58
05d4f7fa-6220-4e64-a914-4f47dc948e73,2026-05-06T13:06:04.795153,INOXWIND,CALL,INTRADAY,B,45.0,,,,,,Premium breakout above 106.20 zone,Spot closes below VWAP or 105.67,106.73 (1:1 RR),107.26 (1:2 RR),1:2,RANGEBOUND,15.0,35.3656711795263,0.48
b3cc9b7d-c46c-4e6e-8b14-351f130eb3f5,2026-05-06T13:06:07.281198,KEI,CALL,INTRADAY,B,45.0,,,,,,Premium breakout above 5171.60 zone,Spot closes below VWAP or 5145.74,5197.46 (1:1 RR),5223.32 (1:2 RR),1:2,RANGEBOUND,15.0,31.554996948684177,0.82
6d6a02fb-ab89-4743-98d7-5b88eb462895,2026-05-06T13:06:07.999106,PNBHOUSING,CALL,INTRADAY,B,45.0,,,,,,Premium breakout above 1045.60 zone,Spot closes below VWAP or 1040.37,1050.83 (1:1 RR),1056.06 (1:2 RR),1:2,RANGEBOUND,15.0,41.42043868262681,0.62
31d31f41-42c3-49b4-8e49-6ab72ad627f1,2026-05-06T13:06:12.009389,INFY,PUT,INTRADAY,B,45.0,,,,,,Premium breakdown below 1167.70 zone,Spot reclaims VWAP or 1173.54,1161.86 (1:1 RR),1156.02 (1:2 RR),1:2,RANGEBOUND,15.0,27.33739262364712,0.57
f4ba2a61-7fac-4d90-a2ec-d5376f28b777,2026-05-06T13:06:15.302898,NAUKRI,PUT,INTRADAY,B,45.0,,,,,,Premium breakdown below 967.65 zone,Spot reclaims VWAP or 972.49,962.81 (1:1 RR),957.97 (1:2 RR),1:2,RANGEBOUND,15.0,50.51040539340236,0.37
5197d22b-612d-4260-a91b-223271052691,2026-05-06T13:06:19.404806,HEROMOTOCO,PUT,INTRADAY,B,45.0,,,,,,Premium breakdown below 5074.50 zone,Spot reclaims VWAP or 5099.87,5049.13 (1:1 RR),5023.76 (1:2 RR),1:2,RANGEBOUND,15.0,48.08032355844442,0.47
bdeb3871-21db-42c6-b0a1-f1caab4ca7a8,2026-05-06T13:11:05.293723,IDEA,CALL,INTRADAY,B,55.0,,,,,,Premium breakout above 11.28 zone,Spot closes below VWAP or 11.22,11.34 (1:1 RR),11.39 (1:2 RR),1:2,MEAN_REVERTING,15.0,66.1081663996344,0.55
4cb7e6fa-80ac-4228-9528-9e62577f3c41,2026-05-06T13:11:07.604247,HCLTECH,PUT,INTRADAY,B,50.0,,,,,,Premium breakdown below 1190.80 zone,Spot reclaims VWAP or 1196.75,1184.85 (1:1 RR),1178.89 (1:2 RR),1:2,MEAN_REVERTING,15.0,35.29623405427776,0.51
e16fb354-d3ae-4cc7-ba3d-ed821ced457e,2026-05-06T13:11:10.635396,TCS,PUT,INTRADAY,B,50.0,,,,,,Premium breakdown below 2416.10 zone,Spot reclaims VWAP or 2428.18,2404.02 (1:1 RR),2391.94 (1:2 RR),1:2,MEAN_REVERTING,15.0,38.906273724514904,0.68
f653c736-bd04-445d-ba7e-e1887eef49b3,2026-05-06T13:11:11.316488,PATANJALI,PUT,INTRADAY,B,50.0,,,,,,Premium breakdown below 456.80 zone,Spot reclaims VWAP or 459.08,454.52 (1:1 RR),452.23 (1:2 RR),1:2,MEAN_REVERTING,15.0,57.13592345929761,0.6
ab4a99b6-5397-42cd-989d-9be0820617a0,2026-05-06T13:11:15.808004,WIPRO,PUT,INTRADAY,B,50.0,,,,,,Premium breakdown below 198.70 zone,Spot reclaims VWAP or 199.69,197.71 (1:1 RR),196.71 (1:2 RR),1:2,MEAN_REVERTING,15.0,47.49302775211904,0.53
523c3238-b90f-4b2d-9af9-3630a58a898f,2026-05-06T13:10:57.825285,BHEL,CALL,INTRADAY,B,45.0,,,,,,Premium breakout above 382.75 zone,Spot closes below VWAP or 380.84,384.66 (1:1 RR),386.58 (1:2 RR),1:2,MEAN_REVERTING,15.0,59.045180675231535,0.85
061c4fcb-4982-42f3-b21c-d8d2f8449126,2026-05-06T13:11:02.087763,INOXWIND,CALL,INTRADAY,B,45.0,,,,,,Premium breakout above 106.49 zone,Spot closes below VWAP or 105.96,107.02 (1:1 RR),107.55 (1:2 RR),1:2,MEAN_REVERTING,15.0,51.35952903736988,0.48
62219d8d-b3ea-4f37-8959-26aeb670a31f,2026-05-06T13:11:04.448182,KEI,CALL,INTRADAY,B,45.0,,,,,,Premium breakout above 5190.10 zone,Spot closes below VWAP or 5164.15,5216.05 (1:1 RR),5242.00 (1:2 RR),1:2,MEAN_REVERTING,15.0,58.35563398590142,0.82
1981818f-e9c9-413f-8258-cd7153e371d7,2026-05-06T13:11:06.243995,BSE,CALL,INTRADAY,B,45.0,,,,,,Premium breakout above 3823.80 zone,Spot closes below VWAP or 3804.68,3842.92 (1:1 RR),3862.04 (1:2 RR),1:2,MEAN_REVERTING,15.0,65.47810146045659,0.88
a1abb674-5c74-4299-ba8f-e372f2416f3f,2026-05-06T13:11:08.443596,INFY,PUT,INTRADAY,B,45.0,,,,,,Premium breakdown below 1168.80 zone,Spot reclaims VWAP or 1174.64,1162.96 (1:1 RR),1157.11 (1:2 RR),1:2,MEAN_REVERTING,15.0,39.7932552497985,0.57
ce4c411a-61c6-4a98-ac1d-28863fd05db4,2026-05-06T13:11:12.123057,NAUKRI,PUT,INTRADAY,B,45.0,,,,,,Premium breakdown below 969.90 zone,Spot reclaims VWAP or 974.75,965.05 (1:1 RR),960.20 (1:2 RR),1:2,MEAN_REVERTING,15.0,58.97563159016861,0.37
41ecae58-53bb-4412-ad17-84a91a150da2,2026-05-06T13:11:14.143278,MPHASIS,PUT,INTRADAY,B,45.0,,,,,,Premium breakdown below 2200.20 zone,Spot reclaims VWAP or 2211.20,2189.20 (1:1 RR),2178.20 (1:2 RR),1:2,MEAN_REVERTING,15.0,50.78343575041504,0.57
7586bf9c-e023-4d32-a45c-6dc0aae6c3ab,2026-05-06T13:16:06.469526,LODHA,CALL,INTRADAY,B,55.0,,,,,,Premium breakout above 927.55 zone,Spot closes below VWAP or 922.91,932.19 (1:1 RR),936.83 (1:2 RR),1:2,MEAN_REVERTING,15.0,61.985243200478266,0.67
153bdb1b-a772-43ce-8bf9-1a12b1b24848,2026-05-06T13:15:59.100843,BHEL,CALL,INTRADAY,B,50.0,,,,,,Premium breakout above 382.30 zone,Spot closes below VWAP or 380.39,384.21 (1:1 RR),386.12 (1:2 RR),1:2,MEAN_REVERTING,15.0,57.95414194034211,0.85
cd9ae7c2-d7ad-4af1-bb88-a455716dec48,2026-05-06T13:16:10.093109,BSE,CALL,INTRADAY,B,50.0,,,,,,Premium breakout above 3822.50 zone,Spot closes below VWAP or 3803.39,3841.61 (1:1 RR),3860.72 (1:2 RR),1:2,MEAN_REVERTING,15.0,62.65720672898448,0.88
65fc73d4-6b6c-43c5-95d0-b904e7c21998,2026-05-06T13:16:11.583201,HCLTECH,PUT,INTRADAY,B,50.0,,,,,,Premium breakdown below 1190.50 zone,Spot reclaims VWAP or 1196.45,1184.55 (1:1 RR),1178.60 (1:2 RR),1:2,MEAN_REVERTING,15.0,35.29623405427776,0.51
a9b386ca-446f-48a8-8c66-d7d88fb31ccd,2026-05-06T13:16:14.094516,TCS,PUT,INTRADAY,B,50.0,,,,,,Premium breakdown below 2416.90 zone,Spot reclaims VWAP or 2428.98,2404.82 (1:1 RR),2392.73 (1:2 RR),1:2,MEAN_REVERTING,15.0,41.66938964682438,0.68
caeb693c-9e4d-4834-b8c7-914652035bee,2026-05-06T13:16:14.700314,PATANJALI,PUT,INTRADAY,B,50.0,,,,,,Premium breakdown below 456.55 zone,Spot reclaims VWAP or 458.83,454.27 (1:1 RR),451.98 (1:2 RR),1:2,MEAN_REVERTING,15.0,54.6752225329456,0.6
67de62bf-2299-42f6-ac23-7fc4d0c1bc1d,2026-05-06T13:16:19.976185,WIPRO,PUT,INTRADAY,B,50.0,,,,,,Premium breakdown below 198.86 zone,Spot reclaims VWAP or 199.85,197.87 (1:1 RR),196.87 (1:2 RR),1:2,MEAN_REVERTING,15.0,52.757335830929556,0.53
f5dfc526-f523-4dd6-951c-0d8054be413d,2026-05-06T13:16:00.890329,BANDHANBNK,CALL,INTRADAY,B,45.0,,,,,,Premium breakout above 206.37 zone,Spot closes below VWAP or 205.34,207.40 (1:1 RR),208.43 (1:2 RR),1:2,MEAN_REVERTING,15.0,56.52018407657831,0.74
